2025-12-28 18:45:35,051 | INFO | Logging initialized. Log file: results\continuous_control\run_20251228_184535\run.log
2025-12-28 18:45:35,052 | INFO | Results will be saved to: results\continuous_control\run_20251228_184535
2025-12-28 18:45:35,052 | INFO | Seeds: (29,)
2025-12-28 18:45:35,052 | INFO | Unity exe: C:\Users\anhtu\pyspark\Reinforcement_Learning_Projects\deep-reinforcement-learning-master\p2_continuous-control\20_Agents_Reacher_Windows_x86_64\Reacher.exe
2025-12-28 18:45:35,056 | INFO | Hyperparameter search enabled. Trials to run: 10 (max-trials=10)
2025-12-28 18:45:35,058 | INFO | [trial_001] Starting trial with hparams: {"batch_size":500,"buffer_size":100000,"exploration_noise_ratio":0.05,"hidden_dims":[256,256],"lr":0.0005,"n_warmup_batches":5,"optimizer":"Adam","target_update_every":5,"tau":0.01}
2025-12-29 18:18:00,865 | INFO | [trial_009 | seed 29] elapsed_time 01:31:39, episode 0105, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 28.75±12.89, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0019, mean_reward_over_100_episodes_from_eval 29.27±12.86
2025-12-29 18:18:45,951 | INFO | [trial_009 | seed 29] elapsed_time 01:32:24, episode 0106, episode_env_steps 1001, episode_sum_max_reward_per_step 39.739999, episode_sum_max_abs_reward_per_step 39.739999, mean_reward_over_100_episodes_from_training 29.09±12.60, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0019, mean_reward_over_100_episodes_from_eval 29.59±12.55
2025-12-29 18:19:30,754 | INFO | [trial_009 | seed 29] elapsed_time 01:33:09, episode 0107, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 29.39±12.29, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0019, mean_reward_over_100_episodes_from_eval 29.93±12.23
2025-12-29 18:20:16,185 | INFO | [trial_009 | seed 29] Requirement met (evaluation metric): solved at episode 109 with mean_100_eval=30.25
2025-12-29 18:20:16,187 | INFO | [trial_009 | seed 29] elapsed_time 01:33:55, episode 0108, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 29.71±11.97, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0020, mean_reward_over_100_episodes_from_eval 30.25±11.89
2025-12-29 18:20:16,187 | INFO | [trial_009 | seed 29] --> reached_goal_mean_reward (eval mean_100) OK
2025-12-29 18:44:34,876 | INFO | [trial_009 | seed 29] Training complete.
2025-12-29 18:44:34,876 | INFO | [trial_009 | seed 29] Solved (evaluation metric) at episode 109.
2025-12-29 18:44:34,876 | INFO | [trial_009 | seed 29] Final evaluation score 34.60±1.03 in 3848.71s training, 7093.79s wall.
2025-12-29 18:44:34,877 | INFO | [trial_009 | seed 29] Closing UnityVectorEnv (worker_id=9029).
2025-12-29 18:44:34,877 | INFO | [Main] Requesting worker 9029 to close Unity env.
2025-12-29 18:44:36,043 | INFO | [Main] Worker 9029 joined. Unity env fully closed.
2025-12-29 18:44:36,043 | INFO | [trial_009 | seed 29] Final eval score: 34.60
2025-12-29 18:44:36,381 | INFO | [trial_009 | seed 29] Per-seed evaluation plot saved to results\continuous_control\run_20251228_184535\plots\evaluation_mean100_trial_009_seed_29.png
2025-12-29 18:44:36,383 | INFO | [trial_009 | seed 29] Summary appended to results\continuous_control\run_20251228_184535\plots_summary.csv
2025-12-29 18:44:36,562 | INFO | [trial_009] Final scores across seeds: [34.599]
2025-12-29 18:44:36,562 | INFO | [trial_009] Avg=34.599 ± 0.000, Best seed score=34.599
2025-12-29 18:44:36,562 | INFO | [trial_010] Starting trial with hparams: {"batch_size":128,"buffer_size":100000,"exploration_noise_ratio":0.05,"hidden_dims":[256,256],"lr":0.0005,"n_warmup_batches":10,"optimizer":"Adam","target_update_every":2,"tau":0.001}
2025-12-29 18:44:36,568 | INFO | [trial_010 | seed 29] Start training with hparams: {"batch_size":128,"buffer_size":100000,"exploration_noise_ratio":0.05,"hidden_dims":[256,256],"lr":0.0005,"n_warmup_batches":10,"optimizer":"Adam","target_update_every":2,"tau":0.001}
2025-12-29 18:44:36,568 | INFO | [trial_010 | seed 29] === Starting run for seed 29 ===
2025-12-29 18:44:36,568 | INFO | [trial_010 | seed 29] Hyperparameters: {"batch_size":128,"buffer_size":100000,"exploration_noise_ratio":0.05,"hidden_dims":[256,256],"lr":0.0005,"n_warmup_batches":10,"optimizer":"Adam","target_update_every":2,"tau":0.001}
2025-12-29 18:44:36,570 | INFO | [trial_010 | seed 29] Launching UnityVectorEnv with worker_id=10029, seed=29
2025-12-29 18:44:36,571 | INFO | [Main] Spawning worker 10029 for Unity env (seed=29). Executable: C:\Users\anhtu\pyspark\Reinforcement_Learning_Projects\deep-reinforcement-learning-master\p2_continuous-control\20_Agents_Reacher_Windows_x86_64\Reacher.exe
2025-12-29 18:44:36,589 | INFO | [Main] Worker 10029 started (pid=83828).
2025-12-29 18:44:40,733 | INFO | [trial_010 | seed 29] Environment batched agents (train): 20
2025-12-29 18:45:05,916 | INFO | [trial_010 | seed 29] Environment batched agents (eval): 20
2025-12-29 18:45:19,537 | INFO | [trial_010 | seed 29] elapsed_time 00:00:42, episode 0000, episode_env_steps 1001, episode_sum_max_reward_per_step 11.380000, episode_sum_max_abs_reward_per_step 11.380000, mean_reward_over_100_episodes_from_training 00.69±00.00, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0000, mean_reward_over_100_episodes_from_eval 01.01±00.00
2025-12-29 18:46:02,114 | INFO | [trial_010 | seed 29] elapsed_time 00:01:25, episode 0001, episode_env_steps 1001, episode_sum_max_reward_per_step 17.710000, episode_sum_max_abs_reward_per_step 17.710000, mean_reward_over_100_episodes_from_training 00.96±00.27, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0006, mean_reward_over_100_episodes_from_eval 00.87±00.13
2025-12-29 18:46:45,092 | INFO | [trial_010 | seed 29] elapsed_time 00:02:08, episode 0002, episode_env_steps 1001, episode_sum_max_reward_per_step 12.260000, episode_sum_max_abs_reward_per_step 12.260000, mean_reward_over_100_episodes_from_training 00.88±00.25, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0005, mean_reward_over_100_episodes_from_eval 01.01±00.22
2025-12-29 18:47:26,420 | INFO | [trial_010 | seed 29] elapsed_time 00:02:49, episode 0003, episode_env_steps 1001, episode_sum_max_reward_per_step 22.360000, episode_sum_max_abs_reward_per_step 22.360000, mean_reward_over_100_episodes_from_training 01.06±00.38, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0005, mean_reward_over_100_episodes_from_eval 01.13±00.29
2025-12-29 18:48:10,492 | INFO | [trial_010 | seed 29] elapsed_time 00:03:33, episode 0004, episode_env_steps 1001, episode_sum_max_reward_per_step 18.900000, episode_sum_max_abs_reward_per_step 18.900000, mean_reward_over_100_episodes_from_training 01.10±00.35, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0004, mean_reward_over_100_episodes_from_eval 01.35±00.50
2025-12-29 18:48:54,092 | INFO | [trial_010 | seed 29] elapsed_time 00:04:17, episode 0005, episode_env_steps 1001, episode_sum_max_reward_per_step 12.860000, episode_sum_max_abs_reward_per_step 12.860000, mean_reward_over_100_episodes_from_training 01.03±00.35, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0004, mean_reward_over_100_episodes_from_eval 01.33±00.46
2025-12-29 18:49:38,068 | INFO | [trial_010 | seed 29] elapsed_time 00:05:01, episode 0006, episode_env_steps 1001, episode_sum_max_reward_per_step 17.400000, episode_sum_max_abs_reward_per_step 17.400000, mean_reward_over_100_episodes_from_training 01.05±00.33, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0005, mean_reward_over_100_episodes_from_eval 01.28±00.44
2025-12-29 18:50:22,089 | INFO | [trial_010 | seed 29] elapsed_time 00:05:45, episode 0007, episode_env_steps 1001, episode_sum_max_reward_per_step 17.400000, episode_sum_max_abs_reward_per_step 17.400000, mean_reward_over_100_episodes_from_training 01.04±00.30, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0006, mean_reward_over_100_episodes_from_eval 01.25±00.42
2025-12-29 18:51:06,484 | INFO | [trial_010 | seed 29] elapsed_time 00:06:29, episode 0008, episode_env_steps 1001, episode_sum_max_reward_per_step 17.220000, episode_sum_max_abs_reward_per_step 17.220000, mean_reward_over_100_episodes_from_training 01.05±00.29, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0006, mean_reward_over_100_episodes_from_eval 01.22±00.40
2025-12-29 18:51:48,971 | INFO | [trial_010 | seed 29] elapsed_time 00:07:12, episode 0009, episode_env_steps 1001, episode_sum_max_reward_per_step 20.030000, episode_sum_max_abs_reward_per_step 20.030000, mean_reward_over_100_episodes_from_training 01.08±00.29, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0006, mean_reward_over_100_episodes_from_eval 01.21±00.38
2025-12-29 18:52:33,331 | INFO | [trial_010 | seed 29] elapsed_time 00:07:56, episode 0010, episode_env_steps 1001, episode_sum_max_reward_per_step 14.000000, episode_sum_max_abs_reward_per_step 14.000000, mean_reward_over_100_episodes_from_training 01.06±00.28, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0006, mean_reward_over_100_episodes_from_eval 01.18±00.38
2025-12-29 18:53:19,651 | INFO | [trial_010 | seed 29] elapsed_time 00:08:43, episode 0011, episode_env_steps 1001, episode_sum_max_reward_per_step 15.350000, episode_sum_max_abs_reward_per_step 15.350000, mean_reward_over_100_episodes_from_training 01.06±00.27, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0007, mean_reward_over_100_episodes_from_eval 01.17±00.37
2025-12-29 18:54:03,970 | INFO | [trial_010 | seed 29] elapsed_time 00:09:27, episode 0012, episode_env_steps 1001, episode_sum_max_reward_per_step 16.220000, episode_sum_max_abs_reward_per_step 16.220000, mean_reward_over_100_episodes_from_training 01.05±00.26, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0007, mean_reward_over_100_episodes_from_eval 01.20±00.37
2025-12-29 18:54:47,101 | INFO | [trial_010 | seed 29] elapsed_time 00:10:10, episode 0013, episode_env_steps 1001, episode_sum_max_reward_per_step 23.479999, episode_sum_max_abs_reward_per_step 23.479999, mean_reward_over_100_episodes_from_training 01.10±00.30, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0006, mean_reward_over_100_episodes_from_eval 01.27±00.45
2025-12-29 18:55:30,745 | INFO | [trial_010 | seed 29] elapsed_time 00:10:54, episode 0014, episode_env_steps 1001, episode_sum_max_reward_per_step 24.249999, episode_sum_max_abs_reward_per_step 24.249999, mean_reward_over_100_episodes_from_training 01.14±00.33, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0007, mean_reward_over_100_episodes_from_eval 01.29±00.44
2025-12-29 18:56:13,864 | INFO | [trial_010 | seed 29] elapsed_time 00:11:37, episode 0015, episode_env_steps 1001, episode_sum_max_reward_per_step 22.459999, episode_sum_max_abs_reward_per_step 22.459999, mean_reward_over_100_episodes_from_training 01.18±00.35, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0007, mean_reward_over_100_episodes_from_eval 01.26±00.43
2025-12-29 18:56:57,654 | INFO | [trial_010 | seed 29] elapsed_time 00:12:21, episode 0016, episode_env_steps 1001, episode_sum_max_reward_per_step 21.280000, episode_sum_max_abs_reward_per_step 21.280000, mean_reward_over_100_episodes_from_training 01.20±00.35, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0006, mean_reward_over_100_episodes_from_eval 01.35±00.55
2025-12-29 18:57:43,192 | INFO | [trial_010 | seed 29] elapsed_time 00:13:06, episode 0017, episode_env_steps 1001, episode_sum_max_reward_per_step 25.119999, episode_sum_max_abs_reward_per_step 25.119999, mean_reward_over_100_episodes_from_training 01.25±00.39, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0007, mean_reward_over_100_episodes_from_eval 01.37±00.54
2025-12-29 18:58:26,889 | INFO | [trial_010 | seed 29] elapsed_time 00:13:50, episode 0018, episode_env_steps 1001, episode_sum_max_reward_per_step 18.770000, episode_sum_max_abs_reward_per_step 18.770000, mean_reward_over_100_episodes_from_training 01.25±00.38, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0007, mean_reward_over_100_episodes_from_eval 01.32±00.56
2025-12-29 18:59:11,736 | INFO | [trial_010 | seed 29] elapsed_time 00:14:35, episode 0019, episode_env_steps 1001, episode_sum_max_reward_per_step 18.130000, episode_sum_max_abs_reward_per_step 18.130000, mean_reward_over_100_episodes_from_training 01.25±00.37, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0007, mean_reward_over_100_episodes_from_eval 01.30±00.55
2025-12-29 18:59:55,053 | INFO | [trial_010 | seed 29] elapsed_time 00:15:18, episode 0020, episode_env_steps 1001, episode_sum_max_reward_per_step 24.479999, episode_sum_max_abs_reward_per_step 24.479999, mean_reward_over_100_episodes_from_training 01.27±00.38, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0007, mean_reward_over_100_episodes_from_eval 01.38±00.64
2025-12-29 19:00:39,520 | INFO | [trial_010 | seed 29] elapsed_time 00:16:02, episode 0021, episode_env_steps 1001, episode_sum_max_reward_per_step 27.879999, episode_sum_max_abs_reward_per_step 27.879999, mean_reward_over_100_episodes_from_training 01.32±00.43, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0006, mean_reward_over_100_episodes_from_eval 01.44±00.68
2025-12-29 19:01:21,843 | INFO | [trial_010 | seed 29] elapsed_time 00:16:45, episode 0022, episode_env_steps 1001, episode_sum_max_reward_per_step 29.309999, episode_sum_max_abs_reward_per_step 29.309999, mean_reward_over_100_episodes_from_training 01.38±00.51, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0007, mean_reward_over_100_episodes_from_eval 01.51±00.74
2025-12-29 19:02:06,117 | INFO | [trial_010 | seed 29] elapsed_time 00:17:29, episode 0023, episode_env_steps 1001, episode_sum_max_reward_per_step 34.659999, episode_sum_max_abs_reward_per_step 34.659999, mean_reward_over_100_episodes_from_training 01.50±00.76, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0006, mean_reward_over_100_episodes_from_eval 01.65±00.98
2025-12-29 19:02:49,959 | INFO | [trial_010 | seed 29] elapsed_time 00:18:13, episode 0024, episode_env_steps 1001, episode_sum_max_reward_per_step 36.219999, episode_sum_max_abs_reward_per_step 36.219999, mean_reward_over_100_episodes_from_training 01.61±00.90, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0006, mean_reward_over_100_episodes_from_eval 01.75±01.09
2025-12-29 19:03:34,432 | INFO | [trial_010 | seed 29] elapsed_time 00:18:57, episode 0025, episode_env_steps 1001, episode_sum_max_reward_per_step 35.539999, episode_sum_max_abs_reward_per_step 35.539999, mean_reward_over_100_episodes_from_training 01.71±01.02, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0006, mean_reward_over_100_episodes_from_eval 01.85±01.18
2025-12-29 19:04:17,199 | INFO | [trial_010 | seed 29] elapsed_time 00:19:40, episode 0026, episode_env_steps 1001, episode_sum_max_reward_per_step 38.069999, episode_sum_max_abs_reward_per_step 38.069999, mean_reward_over_100_episodes_from_training 01.85±01.25, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0006, mean_reward_over_100_episodes_from_eval 01.98±01.35
2025-12-29 19:04:59,593 | INFO | [trial_010 | seed 29] elapsed_time 00:20:23, episode 0027, episode_env_steps 1001, episode_sum_max_reward_per_step 37.799999, episode_sum_max_abs_reward_per_step 37.799999, mean_reward_over_100_episodes_from_training 02.01±01.45, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0006, mean_reward_over_100_episodes_from_eval 02.13±01.52
2025-12-29 19:05:42,877 | INFO | [trial_010 | seed 29] elapsed_time 00:21:06, episode 0028, episode_env_steps 1001, episode_sum_max_reward_per_step 38.679999, episode_sum_max_abs_reward_per_step 38.679999, mean_reward_over_100_episodes_from_training 02.19±01.72, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0006, mean_reward_over_100_episodes_from_eval 02.29±01.72
2025-12-29 19:06:28,303 | INFO | [trial_010 | seed 29] elapsed_time 00:21:51, episode 0029, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 02.41±02.07, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0006, mean_reward_over_100_episodes_from_eval 02.56±02.21
2025-12-29 19:07:12,669 | INFO | [trial_010 | seed 29] elapsed_time 00:22:36, episode 0030, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 02.71±02.61, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0006, mean_reward_over_100_episodes_from_eval 02.81±02.57
2025-12-29 19:07:57,161 | INFO | [trial_010 | seed 29] elapsed_time 00:23:20, episode 0031, episode_env_steps 1001, episode_sum_max_reward_per_step 39.579999, episode_sum_max_abs_reward_per_step 39.579999, mean_reward_over_100_episodes_from_training 02.99±03.01, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0006, mean_reward_over_100_episodes_from_eval 03.17±03.23
2025-12-29 19:08:40,511 | INFO | [trial_010 | seed 29] elapsed_time 00:24:03, episode 0032, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 03.34±03.57, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0006, mean_reward_over_100_episodes_from_eval 03.62±04.10
2025-12-29 19:09:24,636 | INFO | [trial_010 | seed 29] elapsed_time 00:24:48, episode 0033, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 03.89±04.72, mean_exploration_ratio_over_100_episodes_from_training 0.0129±0.0006, mean_reward_over_100_episodes_from_eval 04.07±04.79
