2025-12-29 22:50:41,816 | INFO | Logging initialized. Log file: results\continuous_control\run_20251229_225041\run.log
2025-12-29 22:50:41,816 | INFO | Results will be saved to: results\continuous_control\run_20251229_225041
2025-12-29 22:50:41,816 | INFO | Seeds: (33, 41, 66, 39, 8, 77, 21, 20, 44, 22)
2025-12-29 22:50:41,816 | INFO | Unity exe: C:\Users\anhtu\pyspark\Reinforcement_Learning_Projects\deep-reinforcement-learning-master\p2_continuous-control\20_Agents_Reacher_Windows_x86_64\Reacher.exe
2025-12-29 22:50:41,816 | INFO | No hyperparameter search requested; running a single configuration.
2025-12-29 22:50:41,816 | INFO | Using hyperparameters: {"batch_size":500,"buffer_size":100000,"exploration_noise_ratio":0.05,"hidden_dims":[256,256],"lr":0.0005,"n_warmup_batches":5,"optimizer":"Adam","target_update_every":5,"tau":0.01}
2025-12-30 14:39:32,442 | INFO | [default | seed 44] elapsed_time 00:06:28, episode 0006, episode_env_steps 1001, episode_sum_max_reward_per_step 19.460000, episode_sum_max_abs_reward_per_step 19.460000, mean_reward_over_100_episodes_from_training 00.32±00.40, mean_exploration_ratio_over_100_episodes_from_training 0.0114±0.0012, mean_reward_over_100_episodes_from_eval 00.47±00.46
2025-12-30 14:40:28,836 | INFO | [default | seed 44] elapsed_time 00:07:24, episode 0007, episode_env_steps 1001, episode_sum_max_reward_per_step 17.980000, episode_sum_max_abs_reward_per_step 17.980000, mean_reward_over_100_episodes_from_training 00.43±00.48, mean_exploration_ratio_over_100_episodes_from_training 0.0116±0.0012, mean_reward_over_100_episodes_from_eval 00.58±00.52
2025-12-30 14:41:25,910 | INFO | [default | seed 44] elapsed_time 00:08:21, episode 0008, episode_env_steps 1001, episode_sum_max_reward_per_step 25.499999, episode_sum_max_abs_reward_per_step 25.499999, mean_reward_over_100_episodes_from_training 00.60±00.66, mean_exploration_ratio_over_100_episodes_from_training 0.0117±0.0012, mean_reward_over_100_episodes_from_eval 00.70±00.59
2025-12-30 14:42:22,308 | INFO | [default | seed 44] elapsed_time 00:09:18, episode 0009, episode_env_steps 1001, episode_sum_max_reward_per_step 25.629999, episode_sum_max_abs_reward_per_step 25.629999, mean_reward_over_100_episodes_from_training 00.74±00.75, mean_exploration_ratio_over_100_episodes_from_training 0.0119±0.0012, mean_reward_over_100_episodes_from_eval 00.83±00.69
2025-12-30 14:43:18,143 | INFO | [default | seed 44] elapsed_time 00:10:13, episode 0010, episode_env_steps 1001, episode_sum_max_reward_per_step 27.529999, episode_sum_max_abs_reward_per_step 27.529999, mean_reward_over_100_episodes_from_training 00.92±00.92, mean_exploration_ratio_over_100_episodes_from_training 0.0119±0.0012, mean_reward_over_100_episodes_from_eval 01.06±00.97
2025-12-30 14:44:14,446 | INFO | [default | seed 44] elapsed_time 00:11:10, episode 0011, episode_env_steps 1001, episode_sum_max_reward_per_step 35.609999, episode_sum_max_abs_reward_per_step 35.609999, mean_reward_over_100_episodes_from_training 01.17±01.21, mean_exploration_ratio_over_100_episodes_from_training 0.0120±0.0011, mean_reward_over_100_episodes_from_eval 01.31±01.25
2025-12-30 14:45:10,407 | INFO | [default | seed 44] elapsed_time 00:12:06, episode 0012, episode_env_steps 1001, episode_sum_max_reward_per_step 36.809999, episode_sum_max_abs_reward_per_step 36.809999, mean_reward_over_100_episodes_from_training 01.46±01.53, mean_exploration_ratio_over_100_episodes_from_training 0.0120±0.0011, mean_reward_over_100_episodes_from_eval 01.74±01.91
2025-12-30 14:46:06,179 | INFO | [default | seed 44] elapsed_time 00:13:01, episode 0013, episode_env_steps 1001, episode_sum_max_reward_per_step 38.569999, episode_sum_max_abs_reward_per_step 38.569999, mean_reward_over_100_episodes_from_training 01.78±01.88, mean_exploration_ratio_over_100_episodes_from_training 0.0121±0.0011, mean_reward_over_100_episodes_from_eval 01.95±01.98
2025-12-30 14:47:02,548 | INFO | [default | seed 44] elapsed_time 00:13:58, episode 0014, episode_env_steps 1001, episode_sum_max_reward_per_step 38.579999, episode_sum_max_abs_reward_per_step 38.579999, mean_reward_over_100_episodes_from_training 02.23±02.47, mean_exploration_ratio_over_100_episodes_from_training 0.0121±0.0011, mean_reward_over_100_episodes_from_eval 02.34±02.41
2025-12-30 14:47:58,566 | INFO | [default | seed 44] elapsed_time 00:14:54, episode 0015, episode_env_steps 1001, episode_sum_max_reward_per_step 39.369999, episode_sum_max_abs_reward_per_step 39.369999, mean_reward_over_100_episodes_from_training 02.69±02.99, mean_exploration_ratio_over_100_episodes_from_training 0.0122±0.0011, mean_reward_over_100_episodes_from_eval 02.87±03.13
2025-12-30 14:48:55,976 | INFO | [default | seed 44] elapsed_time 00:15:51, episode 0016, episode_env_steps 1001, episode_sum_max_reward_per_step 39.609999, episode_sum_max_abs_reward_per_step 39.609999, mean_reward_over_100_episodes_from_training 03.26±03.67, mean_exploration_ratio_over_100_episodes_from_training 0.0123±0.0011, mean_reward_over_100_episodes_from_eval 03.53±04.02
2025-12-30 14:49:51,888 | INFO | [default | seed 44] elapsed_time 00:16:47, episode 0017, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 03.91±04.47, mean_exploration_ratio_over_100_episodes_from_training 0.0124±0.0011, mean_reward_over_100_episodes_from_eval 04.33±05.12
2025-12-30 14:50:47,841 | INFO | [default | seed 44] elapsed_time 00:17:43, episode 0018, episode_env_steps 1001, episode_sum_max_reward_per_step 39.489999, episode_sum_max_abs_reward_per_step 39.489999, mean_reward_over_100_episodes_from_training 04.81±05.77, mean_exploration_ratio_over_100_episodes_from_training 0.0125±0.0012, mean_reward_over_100_episodes_from_eval 05.27±06.37
2025-12-30 14:51:43,930 | INFO | [default | seed 44] elapsed_time 00:18:39, episode 0019, episode_env_steps 1001, episode_sum_max_reward_per_step 39.569999, episode_sum_max_abs_reward_per_step 39.569999, mean_reward_over_100_episodes_from_training 05.98±07.60, mean_exploration_ratio_over_100_episodes_from_training 0.0126±0.0013, mean_reward_over_100_episodes_from_eval 06.49±08.17
2025-12-30 14:52:40,721 | INFO | [default | seed 44] elapsed_time 00:19:36, episode 0020, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 07.24±09.31, mean_exploration_ratio_over_100_episodes_from_training 0.0127±0.0013, mean_reward_over_100_episodes_from_eval 07.78±09.84
2025-12-30 14:53:36,451 | INFO | [default | seed 44] elapsed_time 00:20:32, episode 0021, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 08.52±10.84, mean_exploration_ratio_over_100_episodes_from_training 0.0129±0.0016, mean_reward_over_100_episodes_from_eval 09.01±11.15
2025-12-30 14:54:33,716 | INFO | [default | seed 44] elapsed_time 00:21:29, episode 0022, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 09.65±11.86, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0016, mean_reward_over_100_episodes_from_eval 10.21±12.26
2025-12-30 14:55:30,538 | INFO | [default | seed 44] elapsed_time 00:22:26, episode 0023, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 10.78±12.81, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0017, mean_reward_over_100_episodes_from_eval 11.35±13.21
2025-12-30 14:56:26,795 | INFO | [default | seed 44] elapsed_time 00:23:22, episode 0024, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 11.85±13.59, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0017, mean_reward_over_100_episodes_from_eval 12.38±13.89
2025-12-30 14:57:23,395 | INFO | [default | seed 44] elapsed_time 00:24:19, episode 0025, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 12.80±14.15, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0017, mean_reward_over_100_episodes_from_eval 13.37±14.48
2025-12-30 14:58:20,066 | INFO | [default | seed 44] elapsed_time 00:25:15, episode 0026, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 13.71±14.64, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0018, mean_reward_over_100_episodes_from_eval 14.26±14.92
2025-12-30 14:59:16,728 | INFO | [default | seed 44] elapsed_time 00:26:12, episode 0027, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 14.46±14.90, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0018, mean_reward_over_100_episodes_from_eval 14.96±15.10
2025-12-30 15:00:13,650 | INFO | [default | seed 44] elapsed_time 00:27:09, episode 0028, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 15.25±15.21, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0018, mean_reward_over_100_episodes_from_eval 15.65±15.28
2025-12-30 15:01:09,507 | INFO | [default | seed 44] elapsed_time 00:28:05, episode 0029, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 15.91±15.39, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0018, mean_reward_over_100_episodes_from_eval 16.26±15.37
2025-12-30 15:02:05,939 | INFO | [default | seed 44] elapsed_time 00:29:01, episode 0030, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 16.51±15.49, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0018, mean_reward_over_100_episodes_from_eval 16.90±15.52
2025-12-30 15:03:01,521 | INFO | [default | seed 44] elapsed_time 00:29:57, episode 0031, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 17.12±15.62, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0017, mean_reward_over_100_episodes_from_eval 17.58±15.74
2025-12-30 15:03:58,417 | INFO | [default | seed 44] elapsed_time 00:30:54, episode 0032, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 17.67±15.69, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0017, mean_reward_over_100_episodes_from_eval 18.11±15.79
2025-12-30 15:04:54,015 | INFO | [default | seed 44] elapsed_time 00:31:49, episode 0033, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 18.21±15.76, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0017, mean_reward_over_100_episodes_from_eval 18.66±15.87
2025-12-30 15:05:50,458 | INFO | [default | seed 44] elapsed_time 00:32:46, episode 0034, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 18.68±15.78, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0017, mean_reward_over_100_episodes_from_eval 19.14±15.89
2025-12-30 15:06:46,496 | INFO | [default | seed 44] elapsed_time 00:33:42, episode 0035, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 19.09±15.74, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0017, mean_reward_over_100_episodes_from_eval 19.47±15.79
2025-12-30 15:07:43,748 | INFO | [default | seed 44] elapsed_time 00:34:39, episode 0036, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 19.53±15.75, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0017, mean_reward_over_100_episodes_from_eval 19.91±15.80
2025-12-30 15:08:39,857 | INFO | [default | seed 44] elapsed_time 00:35:35, episode 0037, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 19.97±15.78, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0016, mean_reward_over_100_episodes_from_eval 20.37±15.84
2025-12-30 15:09:36,641 | INFO | [default | seed 44] elapsed_time 00:36:32, episode 0038, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 20.31±15.71, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0016, mean_reward_over_100_episodes_from_eval 20.71±15.77
2025-12-30 15:10:33,123 | INFO | [default | seed 44] elapsed_time 00:37:28, episode 0039, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 20.61±15.63, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0016, mean_reward_over_100_episodes_from_eval 20.90±15.62
2025-12-30 15:11:29,265 | INFO | [default | seed 44] elapsed_time 00:38:25, episode 0040, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 20.92±15.56, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0016, mean_reward_over_100_episodes_from_eval 21.28±15.61
2025-12-30 15:12:25,661 | INFO | [default | seed 44] elapsed_time 00:39:21, episode 0041, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 21.24±15.51, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0016, mean_reward_over_100_episodes_from_eval 21.62±15.58
2025-12-30 15:13:21,435 | INFO | [default | seed 44] elapsed_time 00:40:17, episode 0042, episode_env_steps 1001, episode_sum_max_reward_per_step 39.739999, episode_sum_max_abs_reward_per_step 39.739999, mean_reward_over_100_episodes_from_training 21.52±15.43, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0016, mean_reward_over_100_episodes_from_eval 21.88±15.49
2025-12-30 15:14:17,895 | INFO | [default | seed 44] elapsed_time 00:41:13, episode 0043, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 21.83±15.39, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0016, mean_reward_over_100_episodes_from_eval 22.15±15.42
2025-12-30 15:15:15,175 | INFO | [default | seed 44] elapsed_time 00:42:10, episode 0044, episode_env_steps 1001, episode_sum_max_reward_per_step 39.609999, episode_sum_max_abs_reward_per_step 39.609999, mean_reward_over_100_episodes_from_training 22.12±15.34, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0016, mean_reward_over_100_episodes_from_eval 22.45±15.37
2025-12-30 15:16:12,258 | INFO | [default | seed 44] elapsed_time 00:43:08, episode 0045, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 22.37±15.27, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0015, mean_reward_over_100_episodes_from_eval 22.66±15.27
2025-12-30 15:17:09,090 | INFO | [default | seed 44] elapsed_time 00:44:04, episode 0046, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 22.65±15.22, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0015, mean_reward_over_100_episodes_from_eval 22.95±15.23
2025-12-30 15:18:03,925 | INFO | [default | seed 44] elapsed_time 00:44:59, episode 0047, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 22.90±15.16, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0015, mean_reward_over_100_episodes_from_eval 23.21±15.18
2025-12-30 15:18:59,986 | INFO | [default | seed 44] elapsed_time 00:45:55, episode 0048, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 23.13±15.09, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0015, mean_reward_over_100_episodes_from_eval 23.50±15.15
2025-12-30 15:19:57,022 | INFO | [default | seed 44] elapsed_time 00:46:52, episode 0049, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 23.39±15.05, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0015, mean_reward_over_100_episodes_from_eval 23.70±15.07
2025-12-30 15:20:53,297 | INFO | [default | seed 44] elapsed_time 00:47:49, episode 0050, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 23.62±14.99, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0015, mean_reward_over_100_episodes_from_eval 23.90±14.99
